artistName,tags,hoursPlayed
Dexys Midnight Runners,"new wave, 80s, british, post-punk, pop",0.020396944444444443
ilie iov,,0.020382777777777777
Seekae,"ambient, glitch, chillout, electronica, electronic",0.020168333333333333
N.W.A.,"hip-hop, gangsta rap, rap, west coast rap, hip hop",0.019644444444444444
Imaginary Future,"indie, guitar, finnish, singer-songwriter, male vocalists",0.019428333333333332
Dio,"heavy metal, hard rock, metal, classic rock, rock",0.019419166666666668
Dan Balan,"pop, dance, electronic, moldovan, o-zone",0.019298055555555554
Marcelo Zarvos,"soundtrack, instrumental, contemporary classical, composer, movie score composers",0.019203055555555557
supernOva,"pop, female vocalists, punk, electronic, chilean",0.01894777777777778
Strawberry Switchblade,"new wave, 80s, post-punk, pop, female vocalists",0.018790833333333333
Crawlers,"rock, indie rock, uk, garage rock, indie",0.01868416666666667
Ricchi E Poveri,"italian, pop, 80s, 70s, italian pop",0.018478055555555557
Marius Moga,"romania, romanian",0.01825777777777778
Alternosfera,"alternative rock, rock, alternative, moldavian, moldova",0.01791138888888889
馬伯騫,china,0.01765138888888889
The McIntosh County Shouters,"gospel, ring shout, united states, folk, a capella",0.017564166666666665
Killa Fonic,"trap, rap, romanian trap, hip hop, romanian hiphop",0.017453055555555555
The Deli,"instrumental, beats, hip-hop, usa, instrumental hip-hop",0.01743861111111111
Ghost,"heavy metal, psychedelic rock, doom metal, psychedelic, progressive rock",0.017415
Ana Sky,,0.016595833333333334
Ursaru,,0.0165175
Art Tatum,"jazz, piano, jazz piano, swing, instrumental",0.016199722222222223
Sorinel de la Plopeni,,0.0161425
Roman Remains,"electronic, british, female vocalists, industrial, duos",0.015894722222222223
Patsy Cline,"country, female vocalists, classic country, oldies, 60s",0.015345555555555555
Noxys,,0.015191944444444444
The Notations,"soul, funk, rnb, chicago, american",0.015176944444444444
Mexican Slum Rats,"surf, surf punk, surf rock, punk, indie",0.015086944444444444
BipolarBuck,,0.014923333333333334
Ophelia Wilde,"piano, classical, love, instrumental, in love",0.0146325
Megan Thee Stallion,"rap, hip-hop, trap, hip hop, american",0.0143525
Lunatic Calm,"electronic, big beat, industrial, electronica, breakbeat",0.014322777777777778
K/DA,"k-pop, pop, korean, league of legends, kpop",0.014228055555555556
SFKReapper,,0.014174166666666667
The Kolors,"italian, funk, pop, electronic, indie pop",0.013859722222222223
Mekker,,0.013595555555555555
Jaymes Young,"indie, alternative, electronic, indie pop, electropop",0.013516944444444444
Broadcast,"electronic, indie, indie pop, dream pop, alternative",0.013084166666666666
Gwen Stefani,"pop, female vocalists, dance, rock, alternative",0.012959444444444445
白色海岸The White Coast,"chinese indie, taiwanese indie, chinese rnb, shoegaze, chinese",0.012651944444444445
O - Olivier Marguerit,,0.01247638888888889
Tralala,"indie pop, indie rock, indie, rock, new york",0.0117675
KAEJAI,,0.0116325
Maisy Kay,"pop, indie, british, london, uk",0.011626944444444445
Camila Cabello,"pop, female vocalists, dance, cuba, cuban",0.011594444444444444
October Surprise,,0.01149638888888889
The Breeders,"alternative, indie, indie rock, female vocalists, alternative rock",0.011324444444444444
Janet Jackson,"pop, rnb, female vocalists, dance, soul",0.011188055555555555
John + Jane Q. Public,,0.010855277777777778
CORPSE,"death metal, grindcore, old school death metal, swedish death metal, thrash metal",0.010465
Dave,"french, rap, grime, hip-hop, british",0.010441388888888889
All Falls Together,,0.010381111111111112
LSD and the Search for God,"shoegaze, psychedelic, dream pop, experimental, post-rock",0.010348055555555555
Fried By Fluoride,"incelcore, punk, epunk, alternative rock, lo-fi",0.010334722222222223
Robert Palmer,"rock, 80s, classic rock, pop, british",0.0101325
Jeremy Zucker,"pop, indie, indie pop, singer-songwriter, hip-hop",0.009837777777777779
Andra,"romanian, pop, andra, rnb, romania",0.009528611111111111
IDK,"rap, hip-hop, trap, hip hop, rnb",0.009528611111111111
Guess Who,"hip-hop, rap, guess who, romanian hip-hop, romanian",0.009477777777777778
Vieru,,0.009423055555555556
The All-American Rejects,"rock, pop punk, alternative, punk, emo",0.009155555555555556
Avril Lavigne,"pop rock, pop, rock, female vocalists, canadian",0.009146111111111112
Troye Sivan,"pop, indie pop, indie, male vocalists, synthpop",0.009140833333333334
Nimeni Altu’,romanian rap,0.009064722222222222
Rodrigo Amarante,"brazil, mpb, folk, brazilian, indie",0.008995555555555555
ALINA,"dance, lithuanian, german, female vocalists, dainuojamoji poezija",0.008984444444444444
Farruko,"reggaeton, latin, puerto rican, puerto rico, reggaeton-boriqua",0.008977777777777777
Lil Tecca,"rap, hip-hop, trap, hip hop, new york",0.008900833333333334
Madison Beer,"pop, female vocalists, rnb, indie, my top songs",0.008888055555555555
Juice WRLD,"trap, rap, emo rap, hip-hop, pop",0.008857777777777777
Green Day,"punk rock, rock, punk, pop punk, alternative",0.008828333333333334
Dove Cameron,"pop, disney, female vocalists, american, my top songs",0.008722777777777777
Yoko Ono,"experimental, avant-garde, japanese, female vocalists, alternative",0.008688333333333333
The Righteous Brothers,"soul, oldies, 60s, pop, classic rock",0.008643055555555555
Vama,"romanian, romanian rock, tudor chirila, rock, j-pop",0.008554444444444444
G-Unit,"rap, hip-hop, gangsta rap, g-unit, hip hop",0.008367222222222222
